filename|oai_dc:dc.dc:subject.0|oai_dc:dc.dc:subject.1|oai_dc:dc@xmlns:dc|oai_dc:dc@xmlns:oai_dc|oai_dc:dc@xmlns:xsi|oai_dc:dc@xsi:schemaLocation|oai_dc:dcdc:coverage|oai_dc:dcdc:creator|oai_dc:dcdc:date|oai_dc:dcdc:description|oai_dc:dcdc:format|oai_dc:dcdc:identifier|oai_dc:dcdc:language|oai_dc:dcdc:publisher|oai_dc:dcdc:relation|oai_dc:dcdc:rights|oai_dc:dcdc:title|oai_dc:dcdc:type
u1980.xml|Catalogs, college|University of Tennessee, Knoxville|http://purl.org/dc/elements/1.1/|http://www.openarchives.org/OAI/2.0/oai_dc/|http://www.w3.org/2001/XMLSchema-instance|http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd|1980-1981|University of Tennessee (Knoxville campus)|1980|Undergraduate catalog for the University of Tennessee, Knoxville; includes course descriptions, University requirements, degree requirements, and academic policies.|Application/pdf|http://diglib.lib.utk.edu/dlc/catalog/u1980.htm|en|University of Tennessee, Knoxville|Requires Adobe Acrobat Reader free from http://www.adobe.com/|Digital Image Copyright (c) 2007. The University of Tennessee Libraries. All Rights Reserved. Permission to use, copy, modify, and distribute these materials for educational, research, and not-for-profit purposes, without fee and without a signed licensing agreement, is hereby granted, provided that the above copyright notice and this paragraph appear in all copies, modifications, and distributions. For commercial license to use contact, University of Tennessee Libraries, Office of the Dean, Permissions, 1015 Volunteer Boulevard, Knoxville, TN 37996-1000.|Undergraduate Catalog|Text
u1981.xml|Catalogs, college|University of Tennessee, Knoxville|http://purl.org/dc/elements/1.1/|http://www.openarchives.org/OAI/2.0/oai_dc/|http://www.w3.org/2001/XMLSchema-instance|http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd|1981-1982|University of Tennessee (Knoxville campus)|1981|Undergraduate catalog for the University of Tennessee, Knoxville; includes course descriptions, University requirements, degree requirements, and academic policies.|Application/pdf|http://diglib.lib.utk.edu/dlc/catalog/u1981.htm|en|University of Tennessee, Knoxville|Requires Adobe Acrobat Reader free from http://www.adobe.com/|Digital Image Copyright (c) 2007. The University of Tennessee Libraries. All Rights Reserved. Permission to use, copy, modify, and distribute these materials for educational, research, and not-for-profit purposes, without fee and without a signed licensing agreement, is hereby granted, provided that the above copyright notice and this paragraph appear in all copies, modifications, and distributions. For commercial license to use contact, University of Tennessee Libraries, Office of the Dean, Permissions, 1015 Volunteer Boulevard, Knoxville, TN 37996-1000.|Undergraduate Catalog|Text
u1995.xml|Catalogs, college|University of Tennessee, Knoxville|http://purl.org/dc/elements/1.1/|http://www.openarchives.org/OAI/2.0/oai_dc/|http://www.w3.org/2001/XMLSchema-instance|http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd|1995-1996|University of Tennessee (Knoxville campus)|1995|Undergraduate catalog for the University of Tennessee, Knoxville; includes course descriptions, University requirements, degree requirements, and academic policies.|Application/pdf|http://diglib.lib.utk.edu/dlc/catalog/u1995.htm|en|University of Tennessee, Knoxville|Requires Adobe Acrobat Reader free from http://www.adobe.com/|Digital Image Copyright (c) 2004. The University of Tennessee Libraries. All Rights Reserved. Permission to use, copy, modify, and distribute these materials for educational, research, and not-for-profit purposes, without fee and without a signed licensing agreement, is hereby granted, provided that the above copyright notice and this paragraph appear in all copies, modifications, and distributions. For commercial license to use contact, University of Tennessee Libraries, Office of the Dean, Permissions, 1015 Volunteer Boulevard, Knoxville, TN 37996-1000.|Undergraduate Catalog|Text
g2006.xml|Catalogs, college|University of Tennessee, Knoxville|http://purl.org/dc/elements/1.1/|http://www.openarchives.org/OAI/2.0/oai_dc/|http://www.w3.org/2001/XMLSchema-instance|http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd|2006-2007|University of Tennessee (Knoxville campus)|2006|Graduate catalog for the University of Tennessee, Knoxville; includes course descriptions, University requirements, degree requirements, and academic policies.|Application/pdf|http://diglib.lib.utk.edu/dlc/catalog/g2006.htm|en|University of Tennessee, Knoxville|Requires Adobe Acrobat Reader free from http://www.adobe.com/|Digital Image Copyright (c) 2006. The University of Tennessee Libraries. All Rights Reserved. Permission to use, copy, modify, and distribute these materials for educational, research, and not-for-profit purposes, without fee and without a signed licensing agreement, is hereby granted, provided that the above copyright notice and this paragraph appear in all copies, modifications, and distributions. For commercial license to use contact, University of Tennessee Libraries, Office of the Dean, Permissions, 1015 Volunteer Boulevard, Knoxville, TN 37996-1000.|Graduate Catalog|Text
u2008.xml|Catalogs, college|University of Tennessee, Knoxville|http://purl.org/dc/elements/1.1/|http://www.openarchives.org/OAI/2.0/oai_dc/|http://www.w3.org/2001/XMLSchema-instance|http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd|2008-2009|University of Tennessee (Knoxville campus)|2008|Undergraduate catalog for the University of Tennessee, Knoxville; includes course descriptions, University requirements, degree requirements, and academic policies.|Application/pdf|http://diglib.lib.utk.edu/dlc/catalog/u2008.htm|en|University of Tennessee, Knoxville|Requires Adobe Acrobat Reader free from http://www.adobe.com/|Digital Image Copyright (c) 2008. The University of Tennessee Libraries. All Rights Reserved. Permission to use, copy, modify, and distribute these materials for educational, research, and not-for-profit purposes, without fee and without a signed licensing agreement, is hereby granted, provided that the above copyright notice and this paragraph appear in all copies, modifications, and distributions. For commercial license to use contact, University of Tennessee Libraries, Office of the Dean, Permissions, 1015 Volunteer Boulevard, Knoxville, TN 37996-1000.|Undergraduate Catalog|Text
g1999.xml|Catalogs, college|University of Tennessee, Knoxville|http://purl.org/dc/elements/1.1/|http://www.openarchives.org/OAI/2.0/oai_dc/|http://www.w3.org/2001/XMLSchema-instance|http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd|1999-2000|University of Tennessee (Knoxville campus)|1999|Graduate catalog for the University of Tennessee, Knoxville; includes course descriptions, University requirements, degree requirements, and academic policies.|Application/pdf|http://diglib.lib.utk.edu/dlc/catalog/g1999.htm|en|University of Tennessee, Knoxville|Requires Adobe Acrobat Reader free from http://www.adobe.com/|Digital Image Copyright (c) 2004. The University of Tennessee Libraries. All Rights Reserved. Permission to use, copy, modify, and distribute these materials for educational, research, and not-for-profit purposes, without fee and without a signed licensing agreement, is hereby granted, provided that the above copyright notice and this paragraph appear in all copies, modifications, and distributions. For commercial license to use contact, University of Tennessee Libraries, Office of the Dean, Permissions, 1015 Volunteer Boulevard, Knoxville, TN 37996-1000.|Graduate Catalog|Text
g1998.xml|Catalogs, college|University of Tennessee, Knoxville|http://purl.org/dc/elements/1.1/|http://www.openarchives.org/OAI/2.0/oai_dc/|http://www.w3.org/2001/XMLSchema-instance|http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd|1998-1999|University of Tennessee (Knoxville campus)|1998|Graduate catalog for the University of Tennessee, Knoxville; includes course descriptions, University requirements, degree requirements, and academic policies.|Application/pdf|http://diglib.lib.utk.edu/dlc/catalog/g1998.htm|en|University of Tennessee, Knoxville|Requires Adobe Acrobat Reader free from http://www.adobe.com/|Digital Image Copyright (c) 2004. The University of Tennessee Libraries. All Rights Reserved. Permission to use, copy, modify, and distribute these materials for educational, research, and not-for-profit purposes, without fee and without a signed licensing agreement, is hereby granted, provided that the above copyright notice and this paragraph appear in all copies, modifications, and distributions. For commercial license to use contact, University of Tennessee Libraries, Office of the Dean, Permissions, 1015 Volunteer Boulevard, Knoxville, TN 37996-1000.|Graduate Catalog|Text
g1977.xml|Catalogs, college|University of Tennessee, Knoxville|http://purl.org/dc/elements/1.1/|http://www.openarchives.org/OAI/2.0/oai_dc/|http://www.w3.org/2001/XMLSchema-instance|http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd|1977-1978|University of Tennessee (Knoxville campus)|1977|Graduate catalog for the University of Tennessee, Knoxville; includes course descriptions, University requirements, degree requirements, and academic policies.|Application/pdf|http://diglib.lib.utk.edu/dlc/catalog/g1977.htm|en|University of Tennessee, Knoxville|Requires Adobe Acrobat Reader free from http://www.adobe.com/|Digital Image Copyright (c) 2007. The University of Tennessee Libraries. All Rights Reserved. Permission to use, copy, modify, and distribute these materials for educational, research, and not-for-profit purposes, without fee and without a signed licensing agreement, is hereby granted, provided that the above copyright notice and this paragraph appear in all copies, modifications, and distributions. For commercial license to use contact, University of Tennessee Libraries, Office of the Dean, Permissions, 1015 Volunteer Boulevard, Knoxville, TN 37996-1000.|Graduate Catalog|Text
g1988.xml|Catalogs, college|University of Tennessee, Knoxville|http://purl.org/dc/elements/1.1/|http://www.openarchives.org/OAI/2.0/oai_dc/|http://www.w3.org/2001/XMLSchema-instance|http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd|1988-1989|University of Tennessee (Knoxville campus)|1988|Graduate catalog for the University of Tennessee, Knoxville; includes course descriptions, University requirements, degree requirements, and academic policies.|Application/pdf|http://diglib.lib.utk.edu/dlc/catalog/g1988.htm|en|University of Tennessee, Knoxville|Requires Adobe Acrobat Reader free from http://www.adobe.com/|Digital Image Copyright (c) 2007. The University of Tennessee Libraries. All Rights Reserved. Permission to use, copy, modify, and distribute these materials for educational, research, and not-for-profit purposes, without fee and without a signed licensing agreement, is hereby granted, provided that the above copyright notice and this paragraph appear in all copies, modifications, and distributions. For commercial license to use contact, University of Tennessee Libraries, Office of the Dean, Permissions, 1015 Volunteer Boulevard, Knoxville, TN 37996-1000.|Graduate Catalog|Text
g1989.xml|Catalogs, college|University of Tennessee, Knoxville|http://purl.org/dc/elements/1.1/|http://www.openarchives.org/OAI/2.0/oai_dc/|http://www.w3.org/2001/XMLSchema-instance|http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd|1989-1990|University of Tennessee (Knoxville campus)|1989|Graduate catalog for the University of Tennessee, Knoxville; includes course descriptions, University requirements, degree requirements, and academic policies.|Application/pdf|http://diglib.lib.utk.edu/dlc/catalog/g1989.htm|en|University of Tennessee, Knoxville|Requires Adobe Acrobat Reader free from http://www.adobe.com/|Digital Image Copyright (c) 2007. The University of Tennessee Libraries. All Rights Reserved. Permission to use, copy, modify, and distribute these materials for educational, research, and not-for-profit purposes, without fee and without a signed licensing agreement, is hereby granted, provided that the above copyright notice and this paragraph appear in all copies, modifications, and distributions. For commercial license to use contact, University of Tennessee Libraries, Office of the Dean, Permissions, 1015 Volunteer Boulevard, Knoxville, TN 37996-1000.|Graduate Catalog|Text
g1976.xml|Catalogs, college|University of Tennessee, Knoxville|http://purl.org/dc/elements/1.1/|http://www.openarchives.org/OAI/2.0/oai_dc/|http://www.w3.org/2001/XMLSchema-instance|http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd|1976-1977|University of Tennessee (Knoxville campus)|1976|Graduate catalog for the University of Tennessee, Knoxville; includes course descriptions, University requirements, degree requirements, and academic policies.|Application/pdf|http://diglib.lib.utk.edu/dlc/catalog/g1976.htm|en|University of Tennessee, Knoxville|Requires Adobe Acrobat Reader free from http://www.adobe.com/|Digital Image Copyright (c) 2007. The University of Tennessee Libraries. All Rights Reserved. Permission to use, copy, modify, and distribute these materials for educational, research, and not-for-profit purposes, without fee and without a signed licensing agreement, is hereby granted, provided that the above copyright notice and this paragraph appear in all copies, modifications, and distributions. For commercial license to use contact, University of Tennessee Libraries, Office of the Dean, Permissions, 1015 Volunteer Boulevard, Knoxville, TN 37996-1000.|Graduate Catalog|Text
g1978.xml|Catalogs, college|University of Tennessee, Knoxville|http://purl.org/dc/elements/1.1/|http://www.openarchives.org/OAI/2.0/oai_dc/|http://www.w3.org/2001/XMLSchema-instance|http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd|1978-1979|University of Tennessee (Knoxville campus)|1978|Graduate catalog for the University of Tennessee, Knoxville; includes course descriptions, University requirements, degree requirements, and academic policies.|Application/pdf|http://diglib.lib.utk.edu/dlc/catalog/g1978.htm|en|University of Tennessee, Knoxville|Requires Adobe Acrobat Reader free from http://www.adobe.com/|Digital Image Copyright (c) 2007. The University of Tennessee Libraries. All Rights Reserved. Permission to use, copy, modify, and distribute these materials for educational, research, and not-for-profit purposes, without fee and without a signed licensing agreement, is hereby granted, provided that the above copyright notice and this paragraph appear in all copies, modifications, and distributions. For commercial license to use contact, University of Tennessee Libraries, Office of the Dean, Permissions, 1015 Volunteer Boulevard, Knoxville, TN 37996-1000.|Graduate Catalog|Text
g1993.xml|Catalogs, college|University of Tennessee, Knoxville|http://purl.org/dc/elements/1.1/|http://www.openarchives.org/OAI/2.0/oai_dc/|http://www.w3.org/2001/XMLSchema-instance|http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd|1993-1994|University of Tennessee (Knoxville campus)|1993|Graduate catalog for the University of Tennessee, Knoxville; includes course descriptions, University requirements, degree requirements, and academic policies.|Application/pdf|http://diglib.lib.utk.edu/dlc/catalog/g1993.htm|en|University of Tennessee, Knoxville|Requires Adobe Acrobat Reader free from http://www.adobe.com/|Digital Image Copyright (c) 2007. The University of Tennessee Libraries. All Rights Reserved. Permission to use, copy, modify, and distribute these materials for educational, research, and not-for-profit purposes, without fee and without a signed licensing agreement, is hereby granted, provided that the above copyright notice and this paragraph appear in all copies, modifications, and distributions. For commercial license to use contact, University of Tennessee Libraries, Office of the Dean, Permissions, 1015 Volunteer Boulevard, Knoxville, TN 37996-1000.|Graduate Catalog|Text
u2000.xml|Catalogs, college|University of Tennessee, Knoxville|http://purl.org/dc/elements/1.1/|http://www.openarchives.org/OAI/2.0/oai_dc/|http://www.w3.org/2001/XMLSchema-instance|http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd|2000-2001|University of Tennessee (Knoxville campus)|2000|Undergraduate catalog for the University of Tennessee, Knoxville; includes course descriptions, University requirements, degree requirements, and academic policies.|Application/pdf|http://diglib.lib.utk.edu/dlc/catalog/u2000.htm|en|University of Tennessee, Knoxville|Requires Adobe Acrobat Reader free from http://www.adobe.com/|Digital Image Copyright (c) 2004. The University of Tennessee Libraries. All Rights Reserved. Permission to use, copy, modify, and distribute these materials for educational, research, and not-for-profit purposes, without fee and without a signed licensing agreement, is hereby granted, provided that the above copyright notice and this paragraph appear in all copies, modifications, and distributions. For commercial license to use contact, University of Tennessee Libraries, Office of the Dean, Permissions, 1015 Volunteer Boulevard, Knoxville, TN 37996-1000.|Undergraduate Catalog|Text
u2001.xml|Catalogs, college|University of Tennessee, Knoxville|http://purl.org/dc/elements/1.1/|http://www.openarchives.org/OAI/2.0/oai_dc/|http://www.w3.org/2001/XMLSchema-instance|http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd|2001-2002|University of Tennessee (Knoxville campus)|2001|Undergraduate catalog for the University of Tennessee, Knoxville; includes course descriptions, University requirements, degree requirements, and academic policies.|Application/pdf|http://diglib.lib.utk.edu/dlc/catalog/u2001.htm|en|University of Tennessee, Knoxville|Requires Adobe Acrobat Reader free from http://www.adobe.com/|Digital Image Copyright (c) 2004. The University of Tennessee Libraries. All Rights Reserved. Permission to use, copy, modify, and distribute these materials for educational, research, and not-for-profit purposes, without fee and without a signed licensing agreement, is hereby granted, provided that the above copyright notice and this paragraph appear in all copies, modifications, and distributions. For commercial license to use contact, University of Tennessee Libraries, Office of the Dean, Permissions, 1015 Volunteer Boulevard, Knoxville, TN 37996-1000.|Undergraduate Catalog|Text
g1979.xml|Catalogs, college|University of Tennessee, Knoxville|http://purl.org/dc/elements/1.1/|http://www.openarchives.org/OAI/2.0/oai_dc/|http://www.w3.org/2001/XMLSchema-instance|http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd|1979-1980|University of Tennessee (Knoxville campus)|1979|Graduate catalog for the University of Tennessee, Knoxville; includes course descriptions, University requirements, degree requirements, and academic policies.|Application/pdf|http://diglib.lib.utk.edu/dlc/catalog/g1979.htm|en|University of Tennessee, Knoxville|Requires Adobe Acrobat Reader free from http://www.adobe.com/|Digital Image Copyright (c) 2007. The University of Tennessee Libraries. All Rights Reserved. Permission to use, copy, modify, and distribute these materials for educational, research, and not-for-profit purposes, without fee and without a signed licensing agreement, is hereby granted, provided that the above copyright notice and this paragraph appear in all copies, modifications, and distributions. For commercial license to use contact, University of Tennessee Libraries, Office of the Dean, Permissions, 1015 Volunteer Boulevard, Knoxville, TN 37996-1000.|Graduate Catalog|Text
g1990.xml|Catalogs, college|University of Tennessee, Knoxville|http://purl.org/dc/elements/1.1/|http://www.openarchives.org/OAI/2.0/oai_dc/|http://www.w3.org/2001/XMLSchema-instance|http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd|1990-1991|University of Tennessee (Knoxville campus)|1990|Graduate catalog for the University of Tennessee, Knoxville; includes course descriptions, University requirements, degree requirements, and academic policies.|Application/pdf|http://diglib.lib.utk.edu/dlc/catalog/g1990.htm|en|University of Tennessee, Knoxville|Requires Adobe Acrobat Reader free from http://www.adobe.com/|Digital Image Copyright (c) 2007. The University of Tennessee Libraries. All Rights Reserved. Permission to use, copy, modify, and distribute these materials for educational, research, and not-for-profit purposes, without fee and without a signed licensing agreement, is hereby granted, provided that the above copyright notice and this paragraph appear in all copies, modifications, and distributions. For commercial license to use contact, University of Tennessee Libraries, Office of the Dean, Permissions, 1015 Volunteer Boulevard, Knoxville, TN 37996-1000.|Graduate Catalog|Text
g1984.xml|Catalogs, college|University of Tennessee, Knoxville|http://purl.org/dc/elements/1.1/|http://www.openarchives.org/OAI/2.0/oai_dc/|http://www.w3.org/2001/XMLSchema-instance|http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd|1984-1985|University of Tennessee (Knoxville campus)|1984|Graduate catalog for the University of Tennessee, Knoxville; includes course descriptions, University requirements, degree requirements, and academic policies.|Application/pdf|http://diglib.lib.utk.edu/dlc/catalog/g1984.htm|en|University of Tennessee, Knoxville|Requires Adobe Acrobat Reader free from http://www.adobe.com/|Digital Image Copyright (c) 2007. The University of Tennessee Libraries. All Rights Reserved. Permission to use, copy, modify, and distribute these materials for educational, research, and not-for-profit purposes, without fee and without a signed licensing agreement, is hereby granted, provided that the above copyright notice and this paragraph appear in all copies, modifications, and distributions. For commercial license to use contact, University of Tennessee Libraries, Office of the Dean, Permissions, 1015 Volunteer Boulevard, Knoxville, TN 37996-1000.|Graduate Catalog|Text
u2003.xml|Catalogs, college|University of Tennessee, Knoxville|http://purl.org/dc/elements/1.1/|http://www.openarchives.org/OAI/2.0/oai_dc/|http://www.w3.org/2001/XMLSchema-instance|http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd|2003-2004|University of Tennessee (Knoxville campus)|2003|Undergraduate catalog for the University of Tennessee, Knoxville; includes course descriptions, University requirements, degree requirements, and academic policies.|Application/pdf|http://diglib.lib.utk.edu/dlc/catalog/u2003.htm|en|University of Tennessee, Knoxville|Requires Adobe Acrobat Reader free from http://www.adobe.com/|Digital Image Copyright (c) 2004. The University of Tennessee Libraries. All Rights Reserved. Permission to use, copy, modify, and distribute these materials for educational, research, and not-for-profit purposes, without fee and without a signed licensing agreement, is hereby granted, provided that the above copyright notice and this paragraph appear in all copies, modifications, and distributions. For commercial license to use contact, University of Tennessee Libraries, Office of the Dean, Permissions, 1015 Volunteer Boulevard, Knoxville, TN 37996-1000.|Undergraduate Catalog|Text
u2002.xml|Catalogs, college|University of Tennessee, Knoxville|http://purl.org/dc/elements/1.1/|http://www.openarchives.org/OAI/2.0/oai_dc/|http://www.w3.org/2001/XMLSchema-instance|http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd|2002-2003|University of Tennessee (Knoxville campus)|2002|Undergraduate catalog for the University of Tennessee, Knoxville; includes course descriptions, University requirements, degree requirements, and academic policies.|Application/pdf|http://diglib.lib.utk.edu/dlc/catalog/u2002.htm|en|University of Tennessee, Knoxville|Requires Adobe Acrobat Reader free from http://www.adobe.com/|Digital Image Copyright (c) 2004. The University of Tennessee Libraries. All Rights Reserved. Permission to use, copy, modify, and distribute these materials for educational, research, and not-for-profit purposes, without fee and without a signed licensing agreement, is hereby granted, provided that the above copyright notice and this paragraph appear in all copies, modifications, and distributions. For commercial license to use contact, University of Tennessee Libraries, Office of the Dean, Permissions, 1015 Volunteer Boulevard, Knoxville, TN 37996-1000.|Undergraduate Catalog|Text
g1985.xml|Catalogs, college|University of Tennessee, Knoxville|http://purl.org/dc/elements/1.1/|http://www.openarchives.org/OAI/2.0/oai_dc/|http://www.w3.org/2001/XMLSchema-instance|http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd|1985-1986|University of Tennessee (Knoxville campus)|1985|Graduate catalog for the University of Tennessee, Knoxville; includes course descriptions, University requirements, degree requirements, and academic policies.|Application/pdf|http://diglib.lib.utk.edu/dlc/catalog/g1985.htm|en|University of Tennessee, Knoxville|Requires Adobe Acrobat Reader free from http://www.adobe.com/|Digital Image Copyright (c) 2007. The University of Tennessee Libraries. All Rights Reserved. Permission to use, copy, modify, and distribute these materials for educational, research, and not-for-profit purposes, without fee and without a signed licensing agreement, is hereby granted, provided that the above copyright notice and this paragraph appear in all copies, modifications, and distributions. For commercial license to use contact, University of Tennessee Libraries, Office of the Dean, Permissions, 1015 Volunteer Boulevard, Knoxville, TN 37996-1000.|Graduate Catalog|Text
